Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.523,   0.446,   1.345,   1.345,   6,   0.252,   0.486,   5.176,   6.810,   7.251,   7.626,   2,   0.000,   0.002,   0.014,   0.109,   2,   0,   3,   1,   2.071,   2.097,   2.117,   4.166,   1.855,   2.131
   0.670,   0.446,   1.345,   1.345,   6,   0.403,   0.777,   6.615,   8.268,   8.730,   9.094,   2,   0.000,  -0.001,  -0.003,   0.109,   2,   0,   3,   1,   2.070,   2.098,   2.117,   4.166,   1.915,   2.138
   0.607,   0.446,   1.345,   1.345,   6,   0.405,   0.777,   7.198,   8.863,   9.529,   9.696,   2,   0.000,   0.005,   0.002,   0.109,   2,   0,   3,   1,   2.072,   2.098,   2.117,   4.166,   2.111,   2.271
   0.678,   0.446,   1.345,   1.345,   6,   0.407,   0.778,   6.609,   8.157,   6.609,   7.684,   2,   0.000,  -0.002,   0.000,   0.109,   3,   0,   3,   1,   2.070,   2.098,   2.014,   2.178,   1.902,   1.902
   0.431,   0.446,   1.345,   1.345,   6,   0.403,   0.762,   7.188,   8.767,   7.188,   8.378,   2,   0.000,  -0.000,   0.024,   0.109,   3,   0,   3,   1,   2.072,   2.096,   2.014,   2.178,   2.100,   2.100
   0.727,   0.446,   1.345,   1.345,   6,   0.260,   0.511,   4.960,   6.383,   4.960,   5.810,   2,   0.000,  -0.002,  -0.004,   0.109,   3,   0,   3,   1,   2.070,   2.101,   2.014,   2.178,   1.550,   1.550
   0.406,   0.446,   1.345,   1.345,   6,   0.261,   0.508,   5.148,   6.705,   5.148,   6.217,   2,   0.000,   0.003,   0.016,   0.109,   3,   0,   3,   1,   2.073,   2.098,   2.014,   2.178,   1.841,   1.841
   0.731,   0.446,   1.345,   1.345,   6,   0.076,   0.412,   4.212,   5.841,   4.212,   5.447,   2,   0.000,  -0.005,  -0.001,   0.109,   3,   0,   3,   1,   2.074,   2.095,   2.014,   2.178,   2.086,   2.086
   0.475,   0.446,   1.345,   1.345,   6,   0.057,   0.396,   5.072,   6.669,   5.072,   6.390,   2,   0.000,   0.002,   0.009,   0.109,   3,   0,   3,   1,   2.070,   2.098,   2.014,   2.178,   2.335,   2.335
   0.692,   0.446,   1.345,   1.345,   6,   0.080,   0.520,   2.378,   3.919,   2.378,   3.378,   2,   0.000,  -0.025,   0.003,   0.109,   3,   0,   3,   1,   2.087,   2.095,   2.014,   2.178,   1.533,   1.533
   0.133,   0.446,   1.345,   1.345,   6,   0.030,   0.359,   2.751,   4.422,   2.751,   4.020,   2,   0.000,   0.004,   0.037,   0.109,   3,   0,   3,   1,   2.066,   2.101,   2.014,   2.178,   2.080,   2.080
   0.691,   0.446,   1.345,   1.345,   6,   0.034,   0.442,   2.362,   3.947,   2.362,   3.737,   2,   0.000,  -0.022,  -0.002,   0.109,   3,   0,   3,   1,   2.070,   2.108,   2.014,   2.178,   2.625,   2.625
   0.625,   0.446,   1.345,   1.345,   6,   0.031,   0.440,   3.668,   5.083,   3.668,   5.024,   2,   0.000,   0.003,   0.002,   0.109,   3,   0,   3,   1,   2.089,   2.089,   2.014,   2.178,   2.816,   2.816
  -0.070,   0.446,   1.345,   1.345,   6,   0.190,   0.413,   1.370,   2.770,   1.370,   2.666,   2,   0.000,   0.198,   0.022,   0.109,   3,   0,   3,   1,   2.031,   2.146,   2.014,   2.178,   2.949,   2.949
   0.483,   0.446,   1.345,   1.345,   6,   0.214,   0.418,   2.463,   3.101,   2.463,   3.418,   2,   0.000,  -0.062,   0.005,   0.109,   3,   0,   3,   1,   2.042,   2.132,   2.014,   2.178,   2.514,   2.514
   0.521,   0.446,   1.345,   1.345,   6,   0.162,   0.453,   2.397,   3.981,   2.397,   3.800,   2,   0.000,  -0.021,  -0.002,   0.109,   3,   0,   3,   1,   2.078,   2.094,   1.892,   2.146,   0.542,   0.542
   0.183,   0.446,   1.345,   1.345,   6,   0.160,   1.095,   1.379,   2.789,   1.379,   2.719,   2,   0.000,   0.196,   0.016,   0.109,   3,   0,   3,   1,   2.062,   2.137,   1.892,   2.146,   1.089,   1.089
   0.476,   0.446,   1.345,   1.345,   6,   0.028,   0.408,   2.431,   3.144,   2.431,   3.490,   2,   0.000,  -0.063,   0.004,   0.109,   3,   0,   3,   1,   2.021,   2.146,   1.892,   2.146,   1.627,   1.627
   0.472,   0.446,   1.345,   1.345,   6,   0.033,   0.443,   1.363,   2.765,   2.901,   3.466,   2,   0.000,   0.190,   0.016,   0.109,   2,   0,   3,   1,   2.071,   2.104,   2.117,   4.166,   1.037,   2.156
   0.636,   0.446,   1.345,   1.345,   6,   0.045,   0.414,   4.227,   5.353,   4.227,   5.549,   2,   0.000,  -0.008,   0.000,   0.109,   3,   0,   3,   1,   2.056,   2.109,   1.892,   2.146,   1.064,   1.064
   0.627,   0.446,   1.345,   1.345,   6,   0.056,   0.445,   3.730,   4.507,   3.730,   4.878,   2,   0.000,   0.009,   0.001,   0.109,   3,   0,   3,   1,   2.074,   2.112,   1.892,   2.146,   1.410,   1.410
   0.635,   0.446,   1.345,   1.345,   6,   0.043,   0.373,   4.286,   5.390,   4.951,   5.941,   2,   0.000,  -0.006,  -0.002,   0.109,   2,   0,   3,   1,   2.083,   2.092,   2.117,   4.166,   1.031,   1.596
   0.509,   0.446,   1.345,   1.345,   6,   0.042,   0.385,   3.777,   5.192,   5.189,   5.899,   2,   0.000,   0.001,   0.015,   0.109,   2,   0,   3,   1,   2.067,   2.104,   2.117,   4.166,   1.369,   1.884
   0.725,   0.446,   1.345,   1.345,   6,   0.253,   0.496,   6.562,   7.395,   6.562,   7.798,   2,   0.000,  -0.007,   0.002,   0.109,   3,   0,   3,   1,   2.076,   2.097,   1.892,   2.146,   1.239,   1.239
   0.601,   0.446,   1.345,   1.345,   6,   0.250,   0.483,   5.748,   6.808,   6.258,   7.339,   2,   0.000,   0.000,   0.010,   0.109,   2,   0,   3,   1,   2.071,   2.101,   2.117,   4.166,   1.028,   1.469
   0.663,   0.446,   1.345,   1.345,   6,   0.401,   0.770,   6.621,   7.879,   7.524,   8.508,   2,   0.000,   0.001,  -0.003,   0.109,   2,   0,   3,   1,   2.074,   2.099,   2.117,   4.166,   1.218,   1.588
   0.627,   0.446,   1.345,   1.345,   6,   0.402,   0.774,   6.307,   7.754,   7.689,   8.478,   2,   0.000,   0.003,   0.002,   0.109,   2,   0,   3,   1,   2.070,   2.101,   2.117,   4.166,   1.445,   1.790
   0.650,   0.446,   1.345,   1.345,   6,   0.399,   0.759,   6.656,   7.764,   6.656,   7.101,   2,   0.000,  -0.000,   0.002,   0.109,   3,   0,   3,   1,   2.075,   2.099,   2.014,   2.178,   1.209,   1.209
   0.556,   0.446,   1.345,   1.345,   6,   0.399,   0.762,   6.327,   7.634,   6.327,   7.019,   2,   0.000,  -0.001,   0.013,   0.109,   3,   0,   3,   1,   2.072,   2.100,   2.014,   2.178,   1.434,   1.434
   0.846,   0.446,   1.345,   1.345,   6,   0.256,   0.494,   6.581,   7.293,   6.581,   6.601,   2,   0.000,  -0.005,  -0.002,   0.109,   3,   0,   3,   1,   2.077,   2.098,   1.892,   2.146,   1.242,   1.242
   0.558,   0.446,   1.345,   1.345,   6,   0.251,   0.491,   5.768,   6.701,   5.768,   6.024,   2,   0.000,   0.001,   0.008,   0.109,   3,   0,   3,   1,   2.073,   2.099,   2.014,   2.178,   1.018,   1.018
   0.715,   0.446,   1.345,   1.345,   6,   0.061,   0.391,   4.274,   5.279,   4.274,   4.622,   2,   0.000,  -0.007,   0.001,   0.109,   3,   0,   3,   1,   2.085,   2.095,   2.014,   2.178,   1.013,   1.013
   0.580,   0.446,   1.345,   1.345,   6,   0.061,   0.396,   3.741,   5.078,   3.741,   4.478,   2,   0.000,   0.005,   0.001,   0.109,   3,   0,   3,   1,   2.073,   2.105,   2.014,   2.178,   1.349,   1.349
   0.679,   0.446,   1.345,   1.345,   6,   0.048,   0.417,   4.240,   5.269,   4.240,   4.609,   2,   0.000,  -0.008,   0.003,   0.109,   3,   0,   3,   1,   2.061,   2.108,   1.892,   2.146,   1.069,   1.069
   0.521,   0.446,   1.345,   1.345,   6,   0.053,   0.442,   3.755,   4.418,   3.755,   3.760,   2,   0.000,   0.006,   0.009,   0.109,   3,   0,   3,   1,   2.075,   2.111,   1.892,   2.146,   1.414,   1.414
   0.730,   0.446,   1.345,   1.345,   6,   0.047,   0.414,   2.455,   3.074,   2.455,   2.462,   2,   0.000,  -0.065,  -0.001,   0.109,   3,   0,   3,   1,   2.019,   2.174,   2.014,   2.178,   0.465,   0.465
   0.161,   0.446,   1.345,   1.345,   6,   0.025,   0.346,   1.366,   2.739,   1.366,   2.176,   2,   0.000,   0.191,   0.025,   0.109,   3,   0,   3,   1,   2.032,   2.137,   2.014,   2.178,   0.974,   0.974
   0.549,   0.446,   1.345,   1.345,   6,   0.160,   0.453,   2.388,   3.931,   2.388,   3.395,   2,   0.000,  -0.030,   0.012,   0.109,   3,   0,   3,   1,   2.065,   2.103,   1.892,   2.146,   0.554,   0.554
   0.157,   0.446,   1.345,   1.345,   6,   0.163,   0.359,   1.380,   2.733,   1.380,   2.185,   2,   0.000,   0.198,   0.010,   0.109,   3,   0,   3,   1,   2.048,   2.119,   1.892,   2.146,   1.109,   1.109
   0.244,   0.446,   1.345,   1.345,   6,   0.228,   0.439,   2.759,   4.432,   2.759,   4.045,   2,   0.000,   0.012,   0.005,   0.109,   3,   0,   3,   1,   2.064,   2.102,   1.892,   2.146,   0.018,   0.018
   0.653,   0.446,   1.345,   1.345,   6,   0.156,   0.314,   6.439,   7.964,   6.439,   7.671,   2,   0.000,  -0.001,  -0.002,   0.109,   3,   0,   3,   1,   2.067,   2.097,   1.892,   2.146,   0.192,   0.192
   0.504,   0.446,   1.345,   1.345,   6,   0.162,   0.329,   5.048,   6.665,   5.048,   6.405,   2,   0.000,   0.002,   0.007,   0.109,   3,   0,   3,   1,   2.072,   2.095,   1.892,   2.146,   0.247,   0.247
   0.655,   0.446,   1.345,   1.345,   6,   0.025,   0.418,   4.863,   6.378,   4.863,   6.275,   2,   0.000,  -0.003,   0.002,   0.109,   3,   0,   3,   1,   2.073,   2.095,   1.892,   2.146,   0.532,   0.532
   0.530,   0.446,   1.345,   1.345,   6,   0.030,   0.434,   3.709,   5.138,   3.709,   5.112,   2,   0.000,   0.002,   0.008,   0.109,   3,   0,   3,   1,   2.061,   2.115,   1.892,   2.146,   0.729,   0.729
   0.706,   0.446,   1.345,   1.345,   6,   0.048,   0.399,   7.341,   8.742,   7.341,   8.665,   2,   0.000,  -0.001,  -0.001,   0.109,   3,   0,   3,   1,   2.071,   2.097,   1.892,   2.146,   0.523,   0.523
   0.661,   0.446,   1.345,   1.345,   6,   0.045,   0.415,   6.154,   7.582,   6.154,   7.574,   2,   0.000,   0.002,   0.001,   0.109,   3,   0,   3,   1,   2.065,   2.103,   1.892,   2.146,   0.641,   0.641
   0.625,   0.446,   1.345,   1.345,   6,   0.046,   0.343,   6.496,   7.746,   6.496,   7.891,   2,   0.000,   0.001,  -0.002,   0.109,   3,   0,   3,   1,   2.066,   2.101,   1.892,   2.146,   0.855,   0.855
   0.592,   0.446,   1.345,   1.345,   6,   0.039,   0.345,   5.679,   6.756,   5.679,   7.007,   2,   0.000,   0.001,   0.010,   0.109,   3,   0,   3,   1,   2.072,   2.098,   1.892,   2.146,   1.051,   1.051
   0.722,   0.446,   1.345,   1.345,   6,   0.257,   0.493,   8.888,  10.124,   8.888,  10.237,   2,   0.000,  -0.002,   0.001,   0.109,   3,   0,   3,   1,   2.070,   2.099,   1.892,   2.146,   0.750,   0.750
   0.614,   0.446,   1.345,   1.345,   6,   0.255,   0.488,   7.933,   9.133,   7.933,   9.331,   2,   0.000,  -0.002,   0.011,   0.109,   3,   0,   3,   1,   2.072,   2.096,   1.892,   2.146,   0.878,   0.878
   0.682,   0.446,   1.345,   1.345,   6,   0.401,   0.770,   8.608,   9.638,   8.608,   9.959,   2,   0.000,  -0.001,  -0.002,   0.109,   3,   0,   3,   1,   2.074,   2.096,   1.892,   2.146,   1.028,   1.028
   0.671,   0.446,   1.345,   1.345,   6,   0.403,   0.772,   8.012,   8.863,   8.012,   9.279,   2,   0.000,   0.003,   0.001,   0.109,   3,   0,   3,   1,   2.073,   2.096,   1.892,   2.146,   1.193,   1.193
   0.692,   0.446,   1.345,   1.345,   6,   0.402,   0.770,   8.632,   9.547,   8.632,   8.846,   2,   0.000,  -0.002,   0.002,   0.109,   3,   0,   3,   1,   2.074,   2.096,   1.892,   2.146,   1.031,   1.031
   0.592,   0.446,   1.345,   1.345,   6,   0.398,   0.755,   8.037,   8.764,   8.037,   8.063,   2,   0.000,  -0.001,   0.011,   0.109,   3,   0,   3,   1,   2.073,   2.097,   1.892,   2.146,   1.195,   1.195
   0.751,   0.446,   1.345,   1.345,   6,   0.268,   0.526,   8.903,  10.057,   8.903,   9.372,   2,   0.000,  -0.001,  -0.003,   0.109,   3,   0,   3,   1,   2.071,   2.098,   1.892,   2.146,   0.754,   0.754
   0.627,   0.446,   1.345,   1.345,   6,   0.255,   0.496,   7.950,   9.049,   7.950,   8.368,   2,   0.000,  -0.000,   0.005,   0.109,   3,   0,   3,   1,   2.073,   2.097,   1.892,   2.146,   0.882,   0.882
   0.653,   0.446,   1.345,   1.345,   6,   0.062,   0.396,   6.507,   7.662,   6.507,   6.997,   2,   0.000,  -0.001,   0.002,   0.109,   3,   0,   3,   1,   2.069,   2.097,   1.892,   2.146,   0.859,   0.859
   0.652,   0.446,   1.345,   1.345,   6,   0.048,   0.365,   5.691,   6.662,   5.691,   5.983,   2,   0.000,   0.002,   0.001,   0.109,   3,   0,   3,   1,   2.074,   2.099,   1.892,   2.146,   1.055,   1.055
   0.696,   0.446,   1.345,   1.345,   6,   0.055,   0.424,   7.345,   8.697,   7.345,   8.080,   2,   0.000,  -0.002,   0.001,   0.109,   3,   0,   3,   1,   2.072,   2.096,   1.892,   2.146,   0.528,   0.528
   0.587,   0.446,   1.345,   1.345,   6,   0.049,   0.415,   6.158,   7.513,   6.158,   6.894,   2,   0.000,  -0.001,   0.008,   0.109,   3,   0,   3,   1,   2.069,   2.099,   1.892,   2.146,   0.646,   0.646
   0.693,   0.446,   1.345,   1.345,   6,   0.028,   0.422,   4.862,   6.321,   4.862,   5.744,   2,   0.000,  -0.002,  -0.001,   0.109,   3,   0,   3,   1,   2.066,   2.100,   1.892,   2.146,   0.538,   0.538
   0.427,   0.446,   1.345,   1.345,   6,   0.030,   0.429,   3.713,   5.074,   3.713,   4.469,   2,   0.000,   0.002,   0.007,   0.109,   3,   0,   3,   1,   2.060,   2.109,   1.892,   2.146,   0.737,   0.737
   0.691,   0.446,   1.345,   1.345,   6,   0.155,   0.338,   6.438,   7.948,   6.438,   7.460,   2,   0.000,  -0.006,   0.007,   0.109,   3,   0,   3,   1,   2.065,   2.098,   1.892,   2.146,   0.198,   0.198
   0.510,   0.446,   1.345,   1.345,   6,   0.165,   0.338,   5.050,   6.639,   5.050,   6.154,   2,   0.000,   0.003,   0.001,   0.109,   3,   0,   3,   1,   2.067,   2.100,   1.892,   2.146,   0.253,   0.253
   0.665,   0.446,   1.345,   1.345,   6,   0.211,   0.445,   4.178,   5.825,   4.178,   5.442,   2,   0.000,  -0.008,   0.006,   0.109,   3,   0,   3,   1,   2.070,   2.093,   1.892,   2.146,   0.013,   0.013
   0.528,   0.446,   1.345,   1.345,   7,   0.105,   0.374,   0.000,   1.801,   2.617,   2.702,   2,   0.000,  -0.589,  -0.004,   0.109,   2,   1,   2,   1,   2.117,   4.166,   2.117,   4.166,     nan,   2.636
   0.853,   0.893,   1.802,   1.351,   6,   0.391,   0.714,   6.537,   7.252,   6.537,   7.239,   1,   0.000,  -0.002,   0.000,   0.351,   3,   0,   3,   1,   2.040,   2.107,   1.953,   2.167,   3.018,   3.018
   0.722,   0.893,   1.802,   1.351,   6,   0.325,   0.618,   4.272,   5.989,   4.953,   6.061,   1,   0.000,  -0.009,   0.000,   0.351,   2,   0,   3,   1,   2.044,   2.115,   2.095,   4.188,   3.116,   2.599
   0.826,   0.893,   1.802,   1.351,   6,   0.330,   0.628,   5.702,   7.353,   6.222,   7.392,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.044,   2.106,   2.095,   4.188,   3.122,   2.718
   0.752,   0.893,   1.802,   1.351,   6,   0.157,   0.340,   6.541,   7.653,   7.437,   7.678,   1,   0.000,  -0.001,   0.000,   0.351,   2,   0,   3,   1,   2.060,   2.102,   2.095,   4.188,   2.954,   2.613
   0.751,   0.893,   1.802,   1.351,   6,   0.159,   0.345,   6.504,   7.651,   6.504,   7.602,   1,   0.000,  -0.002,  -0.000,   0.351,   3,   0,   3,   1,   2.061,   2.104,   1.953,   2.167,   3.033,   3.033
   0.839,   0.893,   1.802,   1.351,   6,   0.030,   0.341,   4.929,   6.939,   6.571,   7.068,   1,   0.000,   0.000,  -0.000,   0.351,   2,   0,   3,   1,   2.070,   2.100,   2.095,   4.188,   2.622,   2.288
   0.827,   0.893,   1.802,   1.351,   6,   0.029,   0.342,   6.215,   8.145,   7.578,   8.230,   1,   0.000,   0.002,  -0.000,   0.351,   2,   0,   3,   1,   2.071,   2.097,   2.095,   4.188,   2.737,   2.433
   0.864,   0.893,   1.802,   1.351,   6,   0.052,   0.381,   7.421,   8.758,   8.645,   8.796,   1,   0.000,  -0.000,   0.000,   0.351,   2,   0,   3,   1,   2.073,   2.097,   2.095,   4.188,   2.625,   2.772
   0.884,   0.893,   1.802,   1.351,   6,   0.056,   0.382,   7.373,   8.755,   7.373,   8.697,   1,   0.000,  -0.001,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.097,   1.953,   2.167,   2.818,   2.818
   0.786,   0.893,   1.802,   1.351,   6,   0.252,   0.513,   6.569,   8.564,   8.641,   8.679,   1,   0.000,  -0.002,   0.000,   0.351,   2,   0,   3,   1,   2.072,   2.097,   2.095,   4.188,   2.297,   2.119
   0.806,   0.893,   1.802,   1.351,   6,   0.253,   0.516,   7.576,   9.558,   9.423,   9.645,   1,   0.000,  -0.002,   0.000,   0.351,   2,   0,   3,   1,   2.074,   2.098,   2.095,   4.188,   2.441,   2.255
   0.810,   0.893,   1.802,   1.351,   6,   0.393,   0.770,   8.977,  10.406,   9.999,  10.443,   1,   0.000,   0.001,   0.000,   0.351,   2,   0,   3,   1,   2.075,   2.096,   2.095,   4.188,   2.396,   2.577
   0.848,   0.893,   1.802,   1.351,   6,   0.393,   0.770,   8.923,  10.402,   8.923,  10.352,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.075,   2.097,   1.953,   2.167,   2.640,   2.640
   0.849,   0.893,   1.802,   1.351,   6,   0.394,   0.766,   8.920,  10.398,   8.920,  10.348,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.075,   2.097,   1.955,   2.167,   2.396,   2.396
   0.810,   0.893,   1.802,   1.351,   6,   0.396,   0.770,   8.974,  10.401,   9.996,  10.438,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.075,   2.097,   2.095,   4.188,   2.636,   2.495
   0.808,   0.893,   1.802,   1.351,   6,   0.254,   0.510,   6.510,   8.554,   6.510,   8.455,   1,   0.000,  -0.003,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.097,   1.955,   2.167,   2.298,   2.298
   0.798,   0.893,   1.802,   1.351,   6,   0.254,   0.511,   7.521,   9.552,   7.521,   9.449,   1,   0.000,  -0.001,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.099,   1.955,   2.167,   2.442,   2.442
   0.884,   0.893,   1.802,   1.351,   6,   0.054,   0.374,   7.373,   8.755,   7.373,   8.697,   1,   0.000,  -0.001,   0.000,   0.351,   3,   0,   3,   1,   2.071,   2.097,   1.955,   2.167,   2.628,   2.628
   0.865,   0.893,   1.802,   1.351,   6,   0.055,   0.370,   7.421,   8.757,   8.645,   8.796,   1,   0.000,  -0.000,   0.000,   0.351,   2,   0,   3,   1,   2.073,   2.097,   2.095,   4.188,   2.813,   2.709
   0.841,   0.893,   1.802,   1.351,   6,   0.042,   0.370,   4.885,   6.944,   4.885,   6.828,   1,   0.000,   0.001,  -0.000,   0.351,   3,   0,   3,   1,   2.068,   2.098,   1.955,   2.167,   2.626,   2.626
   0.800,   0.893,   1.802,   1.351,   6,   0.027,   0.335,   6.172,   8.146,   6.172,   8.042,   1,   0.000,   0.001,  -0.000,   0.351,   3,   0,   3,   1,   2.072,   2.096,   1.955,   2.167,   2.741,   2.741
   0.752,   0.893,   1.802,   1.351,   6,   0.157,   0.333,   6.504,   7.652,   6.504,   7.603,   1,   0.000,  -0.002,   0.000,   0.351,   3,   0,   3,   1,   2.060,   2.103,   1.955,   2.167,   2.960,   2.960
   0.753,   0.893,   1.802,   1.351,   6,   0.157,   0.330,   6.542,   7.654,   7.439,   7.679,   1,   0.000,  -0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.060,   2.103,   2.095,   4.188,   3.028,   2.807
   0.802,   0.893,   1.802,   1.351,   6,   0.329,   0.618,   4.240,   5.991,   4.240,   5.931,   1,   0.000,  -0.011,   0.000,   0.351,   3,   0,   3,   1,   2.048,   2.118,   1.955,   2.167,   3.107,   3.107
   0.794,   0.893,   1.802,   1.351,   6,   0.328,   0.617,   5.672,   7.354,   5.672,   7.303,   1,   0.000,   0.002,   0.000,   0.351,   3,   0,   3,   1,   2.046,   2.106,   1.955,   2.167,   3.116,   3.116
   0.853,   0.893,   1.802,   1.351,   6,   0.389,   0.713,   6.536,   7.252,   6.536,   7.239,   1,   0.000,  -0.003,   0.000,   0.351,   3,   0,   3,   1,   2.040,   2.107,   1.955,   2.167,   2.936,   2.936
   0.795,   0.893,   1.802,   1.351,   6,   0.397,   0.728,   3.740,   5.145,   3.740,   5.153,   1,   0.000,   0.012,   0.000,   0.351,   3,   0,   3,   1,   2.021,   2.118,   1.955,   2.167,   2.777,   2.777
   0.774,   0.893,   1.802,   1.351,   6,   0.345,   0.670,   1.358,   3.364,   2.917,   3.586,   1,   0.000,   0.205,   0.000,   0.351,   2,   0,   3,   1,   2.019,   2.134,   2.095,   4.188,   3.077,   2.044
   0.687,   0.893,   1.802,   1.351,   6,   0.154,   0.345,   2.443,   4.539,   4.330,   4.742,   1,   0.000,  -0.025,   0.000,   0.351,   2,   0,   3,   1,   2.038,   2.130,   2.095,   4.188,   2.619,   2.081
   0.723,   0.893,   1.802,   1.351,   6,   0.157,   0.346,   3.752,   5.725,   5.173,   5.863,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.066,   2.099,   2.095,   4.188,   2.811,   2.327
   0.909,   0.893,   1.802,   1.351,   6,   0.038,   0.385,   2.428,   4.210,   3.741,   4.362,   1,   0.000,  -0.017,   0.000,   0.351,   2,   0,   3,   1,   2.078,   2.111,   2.095,   4.188,   1.566,   2.449
   0.833,   0.893,   1.802,   1.351,   6,   0.033,   0.375,   2.826,   4.873,   4.935,   5.064,   1,   0.000,   0.014,   0.000,   0.351,   2,   0,   3,   1,   2.078,   2.105,   2.095,   4.188,   2.095,   2.633
   0.829,   0.893,   1.802,   1.351,   6,   0.050,   0.403,   4.281,   6.267,   6.227,   6.414,   1,   0.000,  -0.005,   0.000,   0.351,   2,   0,   3,   1,   2.070,   2.100,   2.095,   4.188,   2.099,   2.518
   0.866,   0.893,   1.802,   1.351,   6,   0.056,   0.403,   5.142,   7.170,   7.184,   7.305,   1,   0.000,   0.004,  -0.000,   0.351,   2,   0,   3,   1,   2.075,   2.098,   2.095,   4.188,   2.344,   2.107
   0.755,   0.893,   1.802,   1.351,   6,   0.251,   0.513,   4.981,   6.554,   5.726,   6.624,   1,   0.000,  -0.000,   0.000,   0.351,   2,   0,   3,   1,   2.070,   2.098,   2.095,   4.188,   1.571,   2.114
   0.795,   0.893,   1.802,   1.351,   6,   0.256,   0.537,   5.185,   7.003,   6.566,   7.110,   1,   0.000,  -0.003,  -0.000,   0.351,   2,   0,   3,   1,   2.075,   2.097,   2.095,   4.188,   1.858,   2.304
   0.817,   0.893,   1.802,   1.351,   6,   0.397,   0.778,   6.635,   8.456,   8.021,   8.549,   1,   0.000,   0.001,   0.000,   0.351,   2,   0,   3,   1,   2.072,   2.100,   2.095,   4.188,   1.916,   2.276
   0.829,   0.893,   1.802,   1.351,   6,   0.397,   0.794,   7.217,   9.141,   8.982,   9.241,   1,   0.000,   0.003,   0.000,   0.351,   2,   0,   3,   1,   2.075,   2.099,   2.095,   4.188,   2.112,   2.401
   0.862,   0.893,   1.802,   1.351,   6,   0.397,   0.768,   6.574,   8.438,   6.574,   8.363,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.098,   1.955,   2.167,   1.913,   1.913
   0.728,   0.893,   1.802,   1.351,   6,   0.397,   0.778,   7.156,   9.126,   7.156,   9.042,   1,   0.000,   0.003,   0.000,   0.351,   3,   0,   3,   1,   2.076,   2.098,   1.955,   2.167,   2.110,   2.110
   0.795,   0.893,   1.802,   1.351,   6,   0.255,   0.516,   4.935,   6.547,   4.935,   6.496,   1,   0.000,  -0.000,   0.000,   0.351,   3,   0,   3,   1,   2.069,   2.100,   1.955,   2.167,   1.563,   1.563
   0.680,   0.893,   1.802,   1.351,   6,   0.256,   0.530,   5.128,   6.992,   5.128,   6.902,   1,   0.000,  -0.002,   0.000,   0.351,   3,   0,   3,   1,   2.076,   2.097,   1.955,   2.167,   1.853,   1.853
   0.888,   0.893,   1.802,   1.351,   6,   0.053,   0.399,   4.220,   6.257,   4.220,   6.126,   1,   0.000,  -0.006,  -0.000,   0.351,   3,   0,   3,   1,   2.072,   2.097,   1.955,   2.167,   2.097,   2.097
   0.827,   0.893,   1.802,   1.351,   6,   0.060,   0.403,   5.087,   7.165,   5.087,   7.043,   1,   0.000,   0.005,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.099,   1.955,   2.167,   2.345,   2.345
   0.973,   0.893,   1.802,   1.351,   6,   0.041,   0.402,   2.387,   4.208,   2.387,   4.076,   1,   0.000,  -0.016,  -0.000,   0.351,   3,   0,   3,   1,   2.083,   2.097,   1.955,   2.167,   1.549,   1.549
   0.534,   0.893,   1.802,   1.351,   6,   0.043,   0.383,   2.775,   4.872,   2.775,   4.697,   1,   0.000,   0.011,  -0.000,   0.351,   3,   0,   3,   1,   2.069,   2.105,   1.955,   2.167,   2.091,   2.091
   0.730,   0.893,   1.802,   1.351,   6,   0.158,   0.349,   2.407,   4.550,   2.407,   4.364,   1,   0.000,  -0.025,  -0.000,   0.351,   3,   0,   3,   1,   2.049,   2.106,   1.955,   2.167,   2.628,   2.628
   0.762,   0.893,   1.802,   1.351,   6,   0.159,   0.340,   3.717,   5.734,   3.717,   5.610,   1,   0.000,   0.003,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.095,   1.955,   2.167,   2.820,   2.820
   0.551,   0.893,   1.802,   1.351,   6,   0.358,   0.698,   1.373,   3.400,   1.373,   3.205,   1,   0.000,   0.210,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.113,   1.955,   2.167,   3.064,   3.064
   0.624,   0.893,   1.802,   1.351,   6,   0.388,   0.705,   2.450,   3.796,   2.450,   3.808,   1,   0.000,  -0.067,   0.000,   0.351,   3,   0,   3,   1,   2.063,   2.093,   1.955,   2.167,   2.565,   2.565
